DateComtd,DayComtd,TimeComtd,EntryNo,PPO,Unit/Station,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification,Mode of Commission,StreetCrime,InvolMinor?,SpecialCase,WeaponUsed,FACaliber,FAStatus,FALicenseNr,C-R-S Firearms,FADisposition,Transport,MotorcycleRidingCriminals,Driver(Suspect),VehOwner,VehType,VehPlateNum,Drugs,DrugConfsctdItem,Gmblng,GmblngConfsctdItem,GmblngAmntCnfsctd,CrnppngRecUnrec,RobType,BankRobAmt,EstblshmntType,EstblshmntName,CaseStat,Solved,Cleared,Uncleared/Unsolved,Arrest,NrArrstdSspct,Place of Occurrence*
2019-05-21,Tuesday,3:30:00,(49)089,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,Purok Baltemar,123.288078,9.311986,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,"suspect went wild, shouted and disturbed the populace",,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-05-21,Tuesday,5:00:00,(49)091,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,"Purok Solid, Canday-ong",123.30838,9.297523,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,went wild thereat and harassed the complainant,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-05-22,Wednesday,1:20:00,Traf(132)064,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),,123.305717,9.304659,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-22,Wednesday,10:00:00,(49)093,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,"Mariño Compound, Capitol Area",123.304497,9.313055,NON-INDEX CRIME,,OTHERNONINDEX,Unjust Vexation,transferring her things from Bethel Guest House to the above cited house and expenses of putting the air conditioned and television,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences - Subdivision) - w/o Security Guard
2019-05-23,Thursday,2:00:00,(49)096,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Viton Bolt and Screw Supply,123.304535,9.312134,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft,Qualified Theft,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2019-05-23,Thursday,2:00:00,(49)097,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Viton Bolt and Screw Supply,123.304543,9.312147,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft,Qualified Theft,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2019-05-23,Thursday,3:00:00,(49)098,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),,123.307961,9.305911,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse,Pickpocket,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-23,Thursday,9:45:00,(49)101,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Epifanio Surban fronting Rickys Grocery,123.307274,9.306404,NON-INDEX CRIME,,SPECIALLAWS,PD 1619 (ILL POSS'N OF VOLATILE SUBSTANCE),suspect containing a plastic bag suspected volatile substance,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,Church
2019-05-23,Thursday,5:00:00,Traf(132)071,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Brix,123.30188,9.316835,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-23,Thursday,5:15:00,Traf(132)072,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Fronting DCDB,123.306213,9.306861,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-23,Thursday,6:00:00,Traf(132)073,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Fronting Robinson's Place,123.305031,9.298455,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-23,Thursday,5:13:00,Traf(132)074,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Octagon, Perdices St.",123.307755,9.304299,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-23,Thursday,10:15:00,(49)111,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,"BJMP Road, Bayanihan",123.295914,9.28109,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft,Qualified Theft,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences - Subdivision) - w/o Security Guard
2019-05-24,Friday,8:05:00,(49)102,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 5 (Barangay 5),Whatever KTV Bar,123.308441,9.31031,NON-INDEX CRIME,,OTHERNONINDEX,Estafa,Failure to Pay Chit/Bill,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Commercial-Business Establishments) - Bar/Disco
2019-05-24,Friday,5:15:00,(49)104,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Inside Tops and Bottoms,123.308174,9.306557,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting,Shoplifting,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Malls
2019-05-24,Friday,10:30:00,(49)105,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bajumpandan,Habitat 4,123.277458,9.278846,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Mauling - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-24,Friday,10:30:00,(49)106,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone 4,123.310577,9.315215,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"

Evidence Confiscated: 
-	One (1) pc. Elongated  heat sealed   transparent  plastic sachet containing suspected shabu powder/granules marked as “MBP/EFD-BB-05/24/2019” with signature;
-	Twenty one (21) pcs. Elongated heat sealed   transparent  plastic sachet containing suspected shabu powder/granules marked as “MBP-P1-05/24/2019” up to “MBP-P21-05/24/2019”all with signature;
-	Pouch color black and white color combination containing item no. 2 marked as “MBP-P22-05/24/2019” with signature;
-	One (1) pc Five Hundred peso bill (P1,000.00) bearing serial number GE 982182 used as Buy- Bust money


",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
2019-05-24,Friday,10:00:00,wccd-029,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Candau-ay,Blumington,123.272285,9.314252,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Physical Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences) - Public Residential Area
2019-05-25,Saturday,12:00:00,Traf(132)075,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Fil Oil,123.304428,9.301504,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,Yes (not rel. to RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-25,Saturday,4:30:00,Traf(132)077,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Fronting 2 Go,123.310333,9.314612,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,No,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-25,Saturday,12:30:00,Traf(132)079,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,San Jose Extension,123.301018,9.309762,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,No,No,0,Along the Roads/Streets/Alleys
2019-05-25,Saturday,4:50:00,Traf(132)080,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bunao,North National Highway,123.295807,9.329624,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-25,Saturday,2:20:00,(49)108,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Building 3, Public Market",123.305939,9.30589,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse,Pickpocket,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Public Market  
2019-05-25,Saturday,6:45:00,Traf(132)081,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Corner Aldecoa and Route 7,123.304321,9.317195,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-05-25,Saturday,8:40:00,Traf(132)082,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 6 (Barangay 6),PNB intersection,123.30542,9.310038,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-25,Saturday,6:50:00,Traf(132)083,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Mango Avenue,123.307457,9.312896,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-05-25,Saturday,11:00:00,(49)113,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,"Dicen St., Mangahan",123.287155,9.309021,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion,Threat Plain verbal,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-25,Saturday,10:40:00,(49)114,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,,123.29557,9.307693,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Mauling - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,(Inside Residences) - Public Residential Area
2019-05-25,Saturday,9:05:00,(49)112,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,NOPH,123.300461,9.322647,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,acted unruly and went wild and harassed the duty nurse,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Hospital / Clinic
2019-05-26,Sunday,9:00:00,Traf(132)084,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 4 (Barangay 4),Fronting Chin Loong,123.309601,9.308132,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-26,Sunday,9:45:00,Traf(132)085,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Candau-ay,,123.263962,9.313002,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,Yes (not rel. to RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-26,Sunday,4:15:00,Traf(132)086,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bunao,"Fronting RUSCO, North National Highway",123.295525,9.330111,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-26,Sunday,5:00:00,Traf(132)087,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,fronting Jetti Gasoline Station,123.302071,9.298137,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-26,Sunday,8:30:00,(49)115,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Motong,,123.28804,9.318338,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Mauling - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences) - Public Residential Area
2019-05-26,Sunday,12:00:00,wccd-030,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 8 (Barangay 8),,123.305313,9.303008,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Physical Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-05-26,Sunday,10:00:00,(49)125,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,7 Eleven Parking Lot,123.297409,9.300686,INDEX CRIME,Crime Against Property,CARNAPPING,Motorcycle,SWAPU ( Stolen while Parked),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,Parking Area 
2019-05-27,Monday,10:00:00,Traf(132)088,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,San Jose Extension,123.301704,9.309381,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-27,Monday,12:30:00,Traf(132)089,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Perdices St.,123.307755,9.306713,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-05-27,Monday,3:00:00,Traf(132)090,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Sta. Catalina St.,123.308662,9.305083,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-05-27,Monday,5:30:00,Traf(132)091,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,,123.288101,9.309085,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-27,Monday,11:30:00,(49)120,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,,123.307991,9.296528,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Mauling - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-05-27,Monday,5:00:00,(49)121,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 5 (Barangay 5),Silliman Avenue Extension,123.307396,9.313542,INDEX CRIME,Crime Against Property,THEFT,Salisi,Salisi (Akyat Bahay),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences - Subdivision) - w/o Security Guard
2019-05-27,Monday,8:00:00,(49)122,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Talay,Purok Makiangayon,123.263809,9.2935,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu," 1pc-big plastic sachet containing suspected shabu (subject of delivery) weighing MOL 50 grms with estimated DDB Value of P340,000 and; 1 unit- motorcycle honda click color black and gray with plate no. 0901-407072 with key. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-05-27,Monday,9:50:00,(49)123,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,West Wing Luke Wright Training Room SPI Global,123.297211,9.302235,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Mauling - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2019-05-28,Tuesday,7:03:00,(49)128,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Upper Orchids,123.302536,9.319153,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"One (1) pc medium size heat sealed transparent plastic sachet containing suspected shabu granules/powder; One (1) pc big heat sealed transparent plastic sachet containing suspected shabu granules/powder with estimated of 25 grams with DDB value of Php 40, 000.00; Two (2) pcs improvised glass tooter; One (1) unit RS 125 Honda red and black combination; One (1) pc five hundred peso bill buy bust money. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-05-28,Tuesday,10:35:00,(49)130,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Talay,Purok Malinawon,123.263725,9.293478,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"Two (2) pcs heat sealed transparent plastic sachet containing suspected shabu granules/powder with estimated 2 grams with DDB value of Php 3, 200.00; One (1) pc five hundred peso bill buy bust money and One (1) unit Motorcycle mio sporty with color black/white combination bearing plate no. 6A43613. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-05-28,Tuesday,10:00:00,(49)131,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone 4,123.310577,9.315077,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"
Evidence recovered/confiscated during search incidental to lawful arrest are; 
- 1 pc elongated transparent plastic sachet containing suspected shabu for buy bust and one (1) pc 500 hundred peso bill with serial no. BZ672866 buy-bust money.
- 2 pcs elongated transparent heat-sealed plastic sachet containing suspected shabu; 
- 2 pcs medium transparent heat-sealed plastic sachet containing suspected shabu; and
- cash proceeds worth Php 440.00 (MOL 20 grams worth (Php 136,000.00)

",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-05-28,Tuesday,5:30:00,Traf(132)091a,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Perdices St.,123.307648,9.306756,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-28,Tuesday,5:40:00,Traf(132)092,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Frotnting NOPH,123.299561,9.322023,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-28,Tuesday,6:00:00,Traf(132)093,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone II,123.31205,9.316538,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,Yes (not rel. to RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-05-28,Tuesday,6:55:00,Traf(132)094,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,Larena Drive,123.295441,9.308788,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-28,Tuesday,7:05:00,Traf(132)095,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Perdices St.,123.307739,9.306078,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-28,Tuesday,7:20:00,Traf(132)096,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Motong,Infront of Brgy. Hall,123.290009,9.318084,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-28,Tuesday,8:00:00,Traf(132)097,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Aldecoa St.,123.304817,9.317131,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-05-28,Tuesday,7:40:00,Traf(132)098,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Infront of Mary Immaculate Parish, San Jose St.",123.301903,9.309212,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-05-29,Wednesday,9:00:00,Traf(132)100,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 4 (Barangay 4),Rizal Boulevard,123.310051,9.306946,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-05-29,Wednesday,9:40:00,Traf(132)101,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Motong,BCRC,123.291061,9.316136,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-29,Wednesday,11:45:00,Traf(132)102,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 6 (Barangay 6),San Jose St.,123.301834,9.309297,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-05-29,Wednesday,2:40:00,Traf(132)103,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 8 (Barangay 8),Corner Cervantes and Sta Rosa St.,123.304924,9.303622,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-29,Wednesday,4:00:00,Traf(132)105,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Robinson's Parking Area,123.304649,9.298158,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-05-29,Wednesday,5:00:00,(49)142,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Camanjac,Raddis Motorparts,123.286697,9.324563,NON-INDEX CRIME,,OTHERNONINDEX,Estafa,Failure to Pay Chit/Bill,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Repair Shop
2019-05-30,Thursday,3:30:00,(49)138,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Tiki Bar,123.311821,9.323515,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets,Salisi (Establishment),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Commercial-Business Establishments) - Bar/Disco
2019-05-30,Thursday,2:30:00,Traf(132)107,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Fronting NOPH,123.299606,9.321938,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-05-30,Thursday,7:15:00,Traf(132)108,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Fronting Chantily Cake House ,123.301735,9.316941,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
